Stat	Net	Cha	Lo	Rate	Start time	End time	Lat	Lon	Elev	Depth	Dip	Azimuth
BRIB	BK	LL3	--	1.0000000	1995/06/23,16:00:00	1995/07/24,20:11:00	37.91886	-122.15170	113.4	108.8	0.0	79.0
BRIB	BK	LL3	--	1.0000000	1995/07/24,20:11:00	1997/04/04,19:20:00	37.91886	-122.15170	113.4	108.8	0.0	79.0
BRIB	BK	LL3	--	1.0000000	1997/04/04,19:20:00	2000/06/21,00:36:00	37.91886	-122.15170	113.4	108.8	0.0	79.0
BRIB	BK	LL3	--	1.0000000	2000/06/21,00:36:00	2011/03/31,19:00:00	37.91886	-122.15170	113.4	108.8	0.0	169.0
BRIB	BK	LLE	--	1.0000000	1995/07/07,00:00:00	2002/12/10,23:22:00	37.91887	-122.15179	219.7	2.5	0.0	90.0
BRIB	BK	LLE	--	1.0000000	2002/12/10,23:22:00	2003/01/27,23:00:00	37.91887	-122.15179	219.7	2.5	0.0	90.0
BRIB	BK	LLE	--	1.0000000	2003/01/27,23:00:00	2004/06/15,00:00:00	37.91887	-122.15179	219.7	2.5	0.0	90.0
BRIB	BK	LLE	--	1.0000000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91887	-122.15179	219.7	2.5	0.0	90.0
BRIB	BK	LLE	--	1.0000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91887	-122.15179	219.7	2.5	0.0	90.0
BRIB	BK	LLN	--	1.0000000	1995/07/07,00:00:00	2002/12/10,23:22:00	37.91887	-122.15179	219.7	2.5	0.0	0.0
BRIB	BK	LLN	--	1.0000000	2002/12/10,23:22:00	2003/01/27,23:00:00	37.91887	-122.15179	219.7	2.5	0.0	0.0
BRIB	BK	LLN	--	1.0000000	2003/01/27,23:00:00	2004/06/15,00:00:00	37.91887	-122.15179	219.7	2.5	0.0	0.0
BRIB	BK	LLN	--	1.0000000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91887	-122.15179	219.7	2.5	0.0	0.0
BRIB	BK	LLN	--	1.0000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91887	-122.15179	219.7	2.5	0.0	0.0
BRIB	BK	LLZ	--	1.0000000	1995/07/07,00:00:00	2002/12/10,23:22:00	37.91887	-122.15179	219.7	2.5	-90.0	0.0
BRIB	BK	LLZ	--	1.0000000	2002/12/10,23:22:00	2003/01/27,23:00:00	37.91887	-122.15179	219.7	2.5	-90.0	0.0
BRIB	BK	LLZ	--	1.0000000	2003/01/27,23:00:00	2004/06/15,00:00:00	37.91887	-122.15179	219.7	2.5	-90.0	0.0
BRIB	BK	LLZ	--	1.0000000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91887	-122.15179	219.7	2.5	-90.0	0.0
BRIB	BK	LLZ	--	1.0000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91887	-122.15179	219.7	2.5	-90.0	0.0
BRIB	BK	LN3	40	1.0000000	2011/03/31,19:00:00	2014/12/16,03:00:00	37.91886	-122.15170	113.4	108.8	0.0	169.0
BRIB	BK	LNE	1	1.0000000	2019/09/17,01:20:00	3000/01/01,00:00:00	37.91932	-122.15269	237.0	1.8	0.0	90.0
BRIB	BK	LNN	1	1.0000000	2019/09/17,01:20:00	3000/01/01,00:00:00	37.91932	-122.15269	237.0	1.8	0.0	0.0
BRIB	BK	LNZ	1	1.0000000	2019/09/17,01:20:00	3000/01/01,00:00:00	37.91932	-122.15269	237.0	1.8	-90.0	0.0
BRIB	BK	LP1	--	1.0000000	1995/06/23,16:00:00	1995/07/24,20:11:00	37.91886	-122.15170	113.4	108.8	0.0	79.0
BRIB	BK	LP1	--	1.0000000	1995/07/24,20:11:00	1997/04/04,19:20:00	37.91886	-122.15170	113.4	108.8	0.0	79.0
BRIB	BK	LP1	--	1.0000000	1997/04/04,19:20:00	1999/11/05,07:47:00	37.91886	-122.15170	113.4	108.8	0.0	79.0
BRIB	BK	LP1	--	1.0000000	1999/11/05,07:47:00	2011/03/31,19:00:00	37.91886	-122.15170	113.4	108.8	-90.0	0.0
BRIB	BK	LP1	40	1.0000000	2011/03/31,19:00:00	2014/12/16,03:00:00	37.91886	-122.15170	113.4	108.8	-90.0	0.0
BRIB	BK	LP2	--	1.0000000	1995/06/23,16:00:00	1995/07/24,20:11:00	37.91886	-122.15170	113.4	108.8	-90.0	0.0
BRIB	BK	LP2	--	1.0000000	1995/07/24,20:11:00	1997/04/04,19:20:00	37.91886	-122.15170	113.4	108.8	-90.0	0.0
BRIB	BK	LP2	--	1.0000000	1997/04/04,19:20:00	1999/11/05,07:47:00	37.91886	-122.15170	113.4	108.8	-90.0	0.0
BRIB	BK	LP2	--	1.0000000	1999/11/05,07:47:00	2011/03/31,19:00:00	37.91886	-122.15170	113.4	108.8	0.0	79.0
BRIB	BK	LP2	40	1.0000000	2011/03/31,19:00:00	2014/12/16,03:00:00	37.91886	-122.15170	113.4	108.8	0.0	79.0
BRIB	BK	LP3	--	1.0000000	1995/06/23,16:00:00	1995/07/24,20:11:00	37.91886	-122.15170	113.4	108.8	0.0	349.0
BRIB	BK	LP3	--	1.0000000	1995/07/24,20:11:00	1997/04/04,19:20:00	37.91886	-122.15170	113.4	108.8	0.0	349.0
BRIB	BK	LP3	--	1.0000000	1997/04/04,19:20:00	2000/06/21,00:36:00	37.91886	-122.15170	113.4	108.8	0.0	349.0
BRIB	BK	LP3	--	1.0000000	2000/06/21,00:36:00	2011/03/31,19:00:00	37.91886	-122.15170	113.4	108.8	0.0	169.0
BRIB	BK	LP3	40	1.0000000	2011/03/31,19:00:00	2014/12/16,03:00:00	37.91886	-122.15170	113.4	108.8	0.0	169.0
BRIB	BK	LQ2	10	1.0000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91815	-122.15189	213.0	3.0	5.9	13.6
BRIB	BK	LQ3	10	1.0000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91849	-122.15128	219.0	3.0	-1.3	77.3
BRIB	BK	LQ5	10	1.0000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91815	-122.15189	213.0	3.0	5.8	14.4
BRIB	BK	LQ6	10	1.0000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91839	-122.15136	219.0	3.0	-1.4	58.3
BRIB	BK	LT1	20	1.0000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91851	-122.15162	218.0	0.3	-90.0	0.0
BRIB	BK	LT2	20	1.0000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91852	-122.15167	218.0	0.3	0.0	106.0
BRIB	BK	LT3	20	1.0000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91855	-122.15159	217.0	0.3	0.0	16.0
BRIB	BK	LTW	--	1.0000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	LTW	0	1.0000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	LV1	--	1.0000000	1995/09/28,23:19:00	2004/06/15,00:00:00	37.91886	-122.15170	44.6	177.6	0.0	0.0
BRIB	BK	LV1	--	1.0000000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91886	-122.15170	44.6	177.6	0.0	0.0
BRIB	BK	LV1	40	1.0000000	2011/03/31,19:00:00	2014/12/16,03:00:00	37.91886	-122.15170	44.6	177.6	0.0	0.0
BRIB	BK	LYV	1	1.0000000	2019/09/17,01:20:00	3000/01/01,00:00:00	37.91932	-122.15269	237.0	0.0	0.0	0.0
BRIB	BK	SP1	40	20.0000000	2011/03/31,19:00:00	2014/12/16,03:00:00	37.91886	-122.15170	113.4	108.8	-90.0	0.0
BRIB	BK	SP2	40	20.0000000	2011/03/31,19:00:00	2014/12/16,03:00:00	37.91886	-122.15170	113.4	108.8	0.0	79.0
BRIB	BK	SP3	40	20.0000000	2011/03/31,19:00:00	2014/12/16,03:00:00	37.91886	-122.15170	113.4	108.8	0.0	169.0
BRIB	BK	UCD	--	0.0100000	2001/06/01,00:00:00	2004/06/15,00:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	UCD	--	0.0100000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	UCQ	--	0.0100000	2001/06/01,00:00:00	2004/06/15,00:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	UCQ	--	0.0100000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	UEP	--	0.0100000	2001/06/01,00:00:00	2004/06/15,00:00:00	37.91886	-122.15170	113.4	108.8	0.0	0.0
BRIB	BK	UEP	--	0.0100000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91886	-122.15170	113.4	108.8	0.0	0.0
BRIB	BK	UF1	--	0.0100000	2001/06/01,00:00:00	2004/06/15,00:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	UF1	--	0.0100000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	UF2	--	0.0100000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	UFC	--	0.0100000	2001/06/01,00:00:00	2004/06/15,00:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	UFC	--	0.0100000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	UHE	--	0.0100000	1995/07/07,00:00:00	1996/11/19,20:00:00	37.91886	-122.15170	187.4	34.8	0.0	90.0
BRIB	BK	UHE	--	0.0100000	1996/11/19,20:00:00	1997/04/30,20:00:00	37.91887	-122.15179	219.7	2.5	0.0	270.0
BRIB	BK	UHE	--	0.0100000	1997/04/30,20:00:00	2000/12/20,00:01:00	37.91887	-122.15179	219.7	2.5	0.0	90.0
BRIB	BK	UHE	--	0.0100000	2000/12/20,00:01:00	2003/03/11,21:57:00	37.91881	-122.15176	218.9	3.3	0.0	90.0
BRIB	BK	UHE	--	0.0100000	2003/03/11,21:57:00	2004/06/15,00:00:00	37.91881	-122.15176	218.9	3.3	0.0	90.0
BRIB	BK	UHE	--	0.0100000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91881	-122.15176	218.9	3.3	0.0	90.0
BRIB	BK	UHN	--	0.0100000	1995/07/07,00:00:00	1996/11/19,20:00:00	37.91886	-122.15170	187.4	34.8	0.0	0.0
BRIB	BK	UHN	--	0.0100000	1996/11/19,20:00:00	1997/04/30,20:00:00	37.91887	-122.15179	219.7	2.5	0.0	180.0
BRIB	BK	UHN	--	0.0100000	1997/04/30,20:00:00	2000/12/20,00:01:00	37.91887	-122.15179	219.7	2.5	0.0	0.0
BRIB	BK	UHN	--	0.0100000	2000/12/20,00:01:00	2003/03/11,21:57:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	UHN	--	0.0100000	2003/03/11,21:57:00	2004/06/15,00:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	UHN	--	0.0100000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	UHZ	--	0.0100000	1995/07/07,00:00:00	1996/11/19,20:00:00	37.91886	-122.15170	187.4	34.8	-90.0	0.0
BRIB	BK	UHZ	--	0.0100000	1996/11/19,20:00:00	2000/12/20,00:01:00	37.91887	-122.15179	219.7	2.5	-90.0	0.0
BRIB	BK	UHZ	--	0.0100000	2000/12/20,00:01:00	2003/03/11,21:57:00	37.91881	-122.15176	218.9	3.3	-90.0	0.0
BRIB	BK	UHZ	--	0.0100000	2003/03/11,21:57:00	2004/06/15,00:00:00	37.91881	-122.15176	218.9	3.3	-90.0	0.0
BRIB	BK	UHZ	--	0.0100000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91881	-122.15176	218.9	3.3	-90.0	0.0
BRIB	BK	UK2	--	0.0100000	2001/06/01,00:00:00	2004/06/15,00:00:00	37.91886	-122.15170	113.4	108.8	0.0	0.0
BRIB	BK	UK2	--	0.0100000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91886	-122.15170	113.4	108.8	0.0	0.0
BRIB	BK	UME	--	0.0100000	2001/06/01,00:00:00	2003/03/11,21:57:00	37.91881	-122.15176	218.9	3.3	0.0	90.0
BRIB	BK	UME	--	0.0100000	2003/03/11,21:57:00	2004/06/15,00:00:00	37.91881	-122.15176	218.9	3.3	0.0	90.0
BRIB	BK	UME	--	0.0100000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91881	-122.15176	218.9	3.3	0.0	90.0
BRIB	BK	UMN	--	0.0100000	2001/06/01,00:00:00	2003/03/11,21:57:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	UMN	--	0.0100000	2003/03/11,21:57:00	2004/06/15,00:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	UMN	--	0.0100000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	UMZ	--	0.0100000	2001/06/01,00:00:00	2003/03/11,21:57:00	37.91881	-122.15176	218.9	3.3	-90.0	0.0
BRIB	BK	UMZ	--	0.0100000	2003/03/11,21:57:00	2004/06/15,00:00:00	37.91881	-122.15176	218.9	3.3	-90.0	0.0
BRIB	BK	UMZ	--	0.0100000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91881	-122.15176	218.9	3.3	-90.0	0.0
BRIB	BK	UV1	--	0.0100000	1995/09/28,23:19:00	2004/06/15,00:00:00	37.91886	-122.15170	44.6	177.6	0.0	0.0
BRIB	BK	UV1	--	0.0100000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91886	-122.15170	44.6	177.6	0.0	0.0
BRIB	BK	VCE	--	0.1000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VCE	0	0.1000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VCO	--	0.1000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VCO	0	0.1000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VCO	10	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	VCO	20	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	VCQ	--	0.1000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VCQ	0	0.1000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VEA	--	0.1000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VEA	0	0.1000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VEA	10	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	VEA	20	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	VEC	--	0.1000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VEC	0	0.1000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VEC	10	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	VEC	20	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	VEP	--	0.1000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VEP	0	0.1000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VEP	10	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	VEP	20	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	VFP	--	0.1000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	VFP	0	0.1000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	VHE	--	0.1000000	1995/07/07,00:00:00	1996/11/19,20:00:00	37.91886	-122.15170	187.4	34.8	0.0	90.0
BRIB	BK	VHE	--	0.1000000	1996/11/19,20:00:00	1997/04/30,20:00:00	37.91887	-122.15179	219.7	2.5	0.0	270.0
BRIB	BK	VHE	--	0.1000000	1997/04/30,20:00:00	2000/12/20,00:01:00	37.91887	-122.15179	219.7	2.5	0.0	90.0
BRIB	BK	VHE	--	0.1000000	2000/12/20,00:01:00	2003/03/11,21:57:00	37.91881	-122.15176	218.9	3.3	0.0	90.0
BRIB	BK	VHE	--	0.1000000	2003/03/11,21:57:00	2004/06/15,00:00:00	37.91881	-122.15176	218.9	3.3	0.0	90.0
BRIB	BK	VHE	--	0.1000000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91881	-122.15176	218.9	3.3	0.0	90.0
BRIB	BK	VHE	--	0.1000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91881	-122.15176	218.9	3.3	0.0	90.0
BRIB	BK	VHE	0	0.1000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91881	-122.15176	218.9	3.3	0.0	90.0
BRIB	BK	VHN	--	0.1000000	1995/07/07,00:00:00	1996/11/19,20:00:00	37.91886	-122.15170	187.4	34.8	0.0	0.0
BRIB	BK	VHN	--	0.1000000	1996/11/19,20:00:00	1997/04/30,20:00:00	37.91887	-122.15179	219.7	2.5	0.0	180.0
BRIB	BK	VHN	--	0.1000000	1997/04/30,20:00:00	2000/12/20,00:01:00	37.91887	-122.15179	219.7	2.5	0.0	0.0
BRIB	BK	VHN	--	0.1000000	2000/12/20,00:01:00	2003/03/11,21:57:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VHN	--	0.1000000	2003/03/11,21:57:00	2004/06/15,00:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VHN	--	0.1000000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VHN	--	0.1000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VHN	0	0.1000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VHZ	--	0.1000000	1995/07/07,00:00:00	1996/11/19,20:00:00	37.91886	-122.15170	187.4	34.8	-90.0	0.0
BRIB	BK	VHZ	--	0.1000000	1996/11/19,20:00:00	2000/12/20,00:01:00	37.91887	-122.15179	219.7	2.5	-90.0	0.0
BRIB	BK	VHZ	--	0.1000000	2000/12/20,00:01:00	2003/03/11,21:57:00	37.91881	-122.15176	218.9	3.3	-90.0	0.0
BRIB	BK	VHZ	--	0.1000000	2003/03/11,21:57:00	2004/06/15,00:00:00	37.91881	-122.15176	218.9	3.3	-90.0	0.0
BRIB	BK	VHZ	--	0.1000000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91881	-122.15176	218.9	3.3	-90.0	0.0
BRIB	BK	VHZ	--	0.1000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91881	-122.15176	218.9	3.3	-90.0	0.0
BRIB	BK	VHZ	0	0.1000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91881	-122.15176	218.9	3.3	-90.0	0.0
BRIB	BK	VKI	--	0.1000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VKI	0	0.1000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VKI	10	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	VKI	20	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	VME	--	0.1000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91881	-122.15176	218.9	3.3	0.0	90.0
BRIB	BK	VME	0	0.1000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91881	-122.15176	218.9	3.3	0.0	90.0
BRIB	BK	VME	1	0.1000000	2019/09/17,01:20:00	3000/01/01,00:00:00	37.91932	-122.15269	237.0	1.7	0.0	90.0
BRIB	BK	VMN	--	0.1000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VMN	0	0.1000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91881	-122.15176	218.9	3.3	0.0	0.0
BRIB	BK	VMN	1	0.1000000	2019/09/17,01:20:00	3000/01/01,00:00:00	37.91932	-122.15269	237.0	1.7	0.0	0.0
BRIB	BK	VMZ	--	0.1000000	2010/02/25,20:00:00	2010/04/19,17:52:00	37.91881	-122.15176	218.9	3.3	-90.0	0.0
BRIB	BK	VMZ	0	0.1000000	2010/04/19,17:52:00	2014/12/16,03:00:00	37.91881	-122.15176	218.9	3.3	-90.0	0.0
BRIB	BK	VMZ	1	0.1000000	2019/09/17,01:20:00	3000/01/01,00:00:00	37.91932	-122.15269	237.0	1.7	-90.0	0.0
BRIB	BK	VPB	10	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	VPB	20	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91886	-122.15179	219.7	0.0	0.0	0.0
BRIB	BK	VQ2	10	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91815	-122.15189	213.0	3.0	5.9	13.6
BRIB	BK	VQ3	10	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91849	-122.15128	219.0	3.0	-1.3	77.3
BRIB	BK	VQ5	10	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91815	-122.15189	213.0	3.0	5.8	14.4
BRIB	BK	VQ6	10	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91839	-122.15136	219.0	3.0	-1.4	58.3
BRIB	BK	VT1	20	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91851	-122.15162	218.0	0.3	-90.0	0.0
BRIB	BK	VT2	20	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91852	-122.15167	218.0	0.3	0.0	106.0
BRIB	BK	VT3	20	0.1000000	2007/07/25,00:00:00	2014/12/16,03:00:00	37.91855	-122.15159	217.0	0.3	0.0	16.0
BRIB	BK	VV1	--	0.1000000	1995/09/28,23:19:00	2004/06/15,00:00:00	37.91886	-122.15170	44.6	177.6	0.0	0.0
BRIB	BK	VV1	--	0.1000000	2004/06/15,00:00:00	2010/02/25,20:00:00	37.91886	-122.15170	44.6	177.6	0.0	0.0
BRIC	BK	BHE	0	40.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	90.0
BRIC	BK	BHN	0	40.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	0.0
BRIC	BK	BHZ	0	40.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	-90.0	0.0
BRIC	BK	HHE	0	100.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	90.0
BRIC	BK	HHN	0	100.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	0.0
BRIC	BK	HHZ	0	100.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	-90.0	0.0
BRIC	BK	HNE	0	100.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	90.0
BRIC	BK	HNN	0	100.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	0.0
BRIC	BK	HNZ	0	100.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	-90.0	0.0
BRIC	BK	LEB	0	1.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	0.0
BRIC	BK	LED	0	1.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	0.0
BRIC	BK	LEO	0	1.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	0.0
BRIC	BK	LEP	0	1.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	0.0
BRIC	BK	LHE	0	1.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	90.0
BRIC	BK	LHN	0	1.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	0.0
BRIC	BK	LHZ	0	1.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	-90.0	0.0
BRIC	BK	LIO	0	1.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	0.0
BRIC	BK	LKO	0	1.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	0.0
BRIC	BK	LNE	0	1.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	90.0
BRIC	BK	LNN	0	1.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	0.0
BRIC	BK	LNZ	0	1.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	-90.0	0.0
BRIC	BK	LYV	0	1.0000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	0.0
BRIC	BK	VME	0	0.1000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	90.0
BRIC	BK	VMN	0	0.1000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	0.0	0.0
BRIC	BK	VMZ	0	0.1000000	2019/02/28,00:00:00	3000/01/01,00:00:00	40.11223	-123.89650	180.5	0.0	-90.0	0.0
BRK	BK	BHE	--	20.0000000	1996/08/16,00:00:00	2004/06/16,00:00:00	37.87352	-122.26099	49.4	2.7	0.0	90.0
